reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
4d85ebd0-70bd-40f1-8977-607a20c0ba92,Diana Putri,https://play-lh.googleusercontent.com/a/ACg8ocJsFSnWfryb6bM8cFsTOikChV1t9WjIc0vMwYFBuYDZ=mo,Aplikasi sangat membantu tapi masih banyak kekurangan nya ..cod tiba tidak sesuai tanggal yang ada dipesanan .. aplikasi nya sangat tidak berguna dan tambah lemot...,1,1,3.08.08,2023-09-24 05:28:41,"Hai kak, maaf buat km ga nyaman. Mimin infoin lama pengiriman pesanan bergantung pada jarak lokasi pembeli & seller dan tipe layanan yg di pilih keadaan banyaknya paket pada saat itu. Agar mimin bisa bantu pengecekannya, yuk infoin kendala kakak melalui live chat/DM ke social media di @Shopee_id / @Shopeecare. Sehat selalu ^UY",2023-09-24 06:22:48,3.08.08
ede9d87c-f00c-4765-a894-4109d8c198a3,Putra Group,https://play-lh.googleusercontent.com/a/ACg8ocI6Cnsrous6eCUgK2MgcQJSaKNc8Larw9L1tZJxBpKh=mo,Sangat membantu dalam kebutuhan cukup klik barang sampai di rumah tapi sayang sekali untuk expedisinya (jasa pengiriman) perlu di evaluasi 😂,5,1,3.08.12,2023-09-19 11:09:10,,,3.08.12
b09aebd6-adfe-42cf-a46e-6758e84397ac,Chesy Syahra Lee,https://play-lh.googleusercontent.com/a/ACg8ocKLgyWUbFdIb-91pf8L0uXO4SYqDQIlzUXXRnKQF8rK=mo,"Suka banget sih sama ini aplikasi karna kita bisa belanja sepuasnya gak ada iklannya,, ada gratis ongkirnya juga, bisa COD juga lho guys. walaupun ongkos kirimnya mahal tapi gpp kadang juga ada gratis ongkirnya kok",4,1,3.08.08,2023-09-24 16:49:40,"Hallo kak, terima kasih banyak ya kak atas rating dan review nya, mimin tambah seneng banget nih klo bintangnya tambah lagi :) Kalo ada kendala terkait Shopee bisa lampirkan SS review ini melalui Live Chat atau DM ke Social Media kita @Shopee_id / @Shopeecare ya. Sehat Selalu😊^HV",2023-09-24 17:29:38,3.08.08
5972e443-d746-4952-a461-722a796a5d7f,rmiov p,https://play-lh.googleusercontent.com/a-/ALV-UjV9_j1SlyFJny6E83DynlIM_ntyOYhahL05unhUGFeXtA,"aplikasi sinting, baru aja top up di akun baru eh pas mau check out gabisa, muat ulang dan coba lagi, udah berkali kali coba juga tetep gabisa, jaringan oke dahal, freak",1,2,3.08.08,2023-09-21 07:52:09,,,3.08.08
7ae450e2-6245-4fd8-85c9-0e463f72d9d7,Bang Ozy,https://play-lh.googleusercontent.com/a-/ALV-UjVB9Rsx2dVfCVO1icSnoZ5vkd_W4tXK1lXCjlWNAiOFHQ,"Dari pengalaman yang sudah sudah,Toko ORANGE cukup memuaskan untuk kaum yg suka REBAHAN,Tinggal pilih tinggal cekout Tinggal menunggu pesanan Sampai,🥰SEMOGA SELALU DI HINDARKAN DARI BARANG² YG TIDAK SESUAI DENGAN PILIHAN 🥰",5,0,3.08.08,2023-09-29 17:17:35,"Hai kak, terima kasih ya untuk feedbacknya. Kedepan shopee akan terus berusaha lebih baik lagi agar para pengguna lebih nyaman dalam menggunakan shopee. Klo ada pertanyaan/kendala, kaka bisa hubungi DM Social Media @Shopee_id atau Live Chat. Sehat selalu 🙏^RC",2023-09-29 18:06:12,3.08.08
cf6e2033-201e-4ffa-aebb-d6ee9f417d8a,Ika Nuryati,https://play-lh.googleusercontent.com/a/ACg8ocJOh1OjFjJdhaUPxyfc-ohKV-PUXWnGfHI8qGtRKSj5=mo,"Kasih bintang satuuu, tiap buka ini aplikasi pasti selalu feature not available terusss. Mau lu apaansih, bikin kesel ajaa. Udah tanggal 25 mau bayar spayletter masih gabisa di buka jugaaa. Lama2 hapus aja ini aplikasi, terus beralih ke tiktod. Sampe spay beress",1,0,3.06.14,2023-09-24 16:50:16,,,3.06.14
e7d6d47e-5451-4217-9a26-c903029edd29,Aqua Gelas,https://play-lh.googleusercontent.com/a/ACg8ocJwgJXrs74lbTfx45VvWHgn0csRE3v-cN-j43bAA1LF=mo,"Di Updet ke yg baru, sudaah, Hapus Cache sudah, Logout terus kembali masuk jga sudah di lakukan, Tapi teteeepp GA BISA BUKA SHOPEEPAYLATER NYAA...di hapus aplikasinya, trus di donlod ulang berkali kali, masih aja gituh terus, malah Tambah parah, sekarang malah logout sendiri kalau lagi scrool nyari2 barang..? Tolong dooong perbaiki sistem nya..bela2in kesel2 mau bayar hutang ajah susah nya minta ampun..Kalau ga punya hutang mah udah di hapus dah Aplikasinya soalnya ngeselin...",5,0,3.06.14,2023-09-24 18:47:05,"Hi kak, maaf bngt bikin ga nyaman, untuk kendalannya pastiin RAM dan Memory Hp kamu tersedia untuk penyimpanan aplikasi shopee dan gunakan jaringan yg stabil ketika menggunakan aplikasi ya, semoga berhasil ya kak. Detailnya kakak bsa colek mimin di DM IG @Shopee_ID. Stay Healthy^HG",2023-09-24 19:02:59,3.06.14
53cc7940-bf9a-4591-8a38-46252ce1ffea,Fery Ardyansah,https://play-lh.googleusercontent.com/a/ACg8ocJ11jZc2o2b1kQXBONe033GaRPPv4u-lIZT_UeHPOzJ=mo,Shopee adalah satu-satunya pilihan saya untuk berbelanja online. Meski ada kendala pada aplikasi nya saya yakin pihak Shopee akan secepatnya untuk memperbaiki nya. Lagi pula aplikasi mana yang tidak punya kendala sama sekali kan!!!,5,1,3.05.09,2023-09-22 08:19:30,"Hi kak, maaf ya atas ketidaknyamanannya. terkait kendala km, mimin saranin utk km clear chace terlebih dahulu ya. pastiin jaringan km stabil, dan coba kembali secara berkala dlm waktu 1x24 jam. jika msh berkendala bs melalui Live Chat, detailnya klik https://shp.ee/9ddcsh5 . Terima Kasih ^FE",2022-09-16 14:42:59,3.05.09
b9b09e0d-86fb-45c4-809e-edc2a321f137,Zaenal Abidin,https://play-lh.googleusercontent.com/a/ACg8ocI6qPX9CrJpiraq6NC51PCPyWffVqs8oDRjGn9MxZI=mo,"Sbnrnya sy suka blanja d shopee hrg murah tp biaya penanganan mahal jd hrgnya nambah&pengiriman lama satu daerah aja/sesama kota bisa 3/4hr pebayaran jg jarang yg cod jd was2 padahal di toko ,tp L☆☆☆☆A pembayaran rata2 cod walau sampe jutaan&pengirima 2x lbih cpt,&aplikasinya jg skarang agak lemot krn bnyk game,video dll,jd agak menghambat pas buka apknya.mohon di tingkatkan",4,1,3.06.14,2023-09-19 09:41:11,"Hi kak, mohon maaf atas kendala pada biaya penanganan. Mimin infoin utk metode cod akan dikenakan biaya penanganan 0% untuk pesanan ke-1 hingga ke-3 & 4% untuk pesanan ke-4. Km jg bisa clear cache, login logout apk, dan pastikan internet stabil. Biar bisa mimin cek lebih lanjut, mohon infoin username dan no pesanannya ke Live Chat. Stay fit 🙏 ^EO",2022-12-30 08:08:44,3.06.14
a2d4e492-1d12-41ab-a3f6-0fe11131273f,Muhasfar Mansur,https://play-lh.googleusercontent.com/a-/ALV-UjW2YLr8eCq8t2nfagO-sybPF23a99SYAYJLB14yCedouw,"Mf saya kasi bintang dua, karna status paket yang dikirim selalu tidak update,tolong di perbaiki juga apk nya berat ini loadingnya lama.",2,1,3.06.14,2023-09-08 13:11:59,"Hai kak, maaf buat km tdk nyaman. mengenai kendala paket pesanan kamu utk dpt aku bantu pengecekan lbh lanjut bisa infokan no pesanan dan jg username kamu di DM sosial media shopee mimin ya. met sore 🙏 ^FE",2023-06-26 10:04:07,3.06.14
5636137d-7399-4147-b315-432153e3c3a1,Noldigobel Gobel,https://play-lh.googleusercontent.com/a-/ALV-UjUMTcIvQVVY0l6SzlkCc_di9liw2c2rcW22I5zijXIgARs,Kalah diwaktu pengiriman..lamanya seperti nunggu jodoh sebulan baru sampai itu pun masih mending sampai kadang tiba2 dibatalin dari pihak aplikasi....sistem pengiriman yang payah masa pakai kapal laut.. 🤣🤣🤣🤣 mending LAZADA pengiriman pakai pesawat biar mahal gak apa2 yg penting cepat nyampe,1,1,3.08.08,2023-09-23 12:13:18,,,3.08.08
78a23bef-72b0-4e48-b143-876aa741cb90,Chaca Cans,https://play-lh.googleusercontent.com/a-/ALV-UjWiarvMtoDdq5VQZPblFPcv6dfJx8TPfMsOKaiosP8ZS2k,"Mantap aplikasi nya!! Hannya saja terlalu besar biaya layanan nya, apalagi kalau pesanan kita banyak model dalam 1 toko. Bisa sampai 50-100rb biaya layanan nya😭😭😭",5,0,3.06.11,2023-09-28 14:46:34,,,3.06.11
0562a6b9-af91-45ce-b68e-f6c8909cc62b,Amikko - Chan,https://play-lh.googleusercontent.com/a/ACg8ocJpbXDjWudpSv5TML7GUt1j7zqvi9F7D_7JtTv8uim0=mo,"Semakin parah tidak mau berubah, aplikasi online paling lambat dibuka, banyak loading, aplikasi tikT cepat dan mudah jangan sampai kalah saing ya shopee kesayanganku.",1,0,3.08.08,2023-10-01 08:22:51,,,3.08.08
b9488c36-8634-40da-8e1c-66b62a5586b0,Zefri Harahap,https://play-lh.googleusercontent.com/a-/ALV-UjVgb935OzrJ7PGvMpDD8NDsrUdUBB3ipvG1rbMF3vK7nA,Apl gk jelas!!! Hilang semua saldo shopeepay saya. Dan waktu mau login katanya akun tidak terdaftar. Suruh buat akun baru. Gimana sih ini!! Gak recommend. Lebih enak lagi pake apl sebelah,5,36,3.06.14,2023-09-15 02:21:36,"hi kak, maaf atas kendalanya ya. terkait kendala km yg tdk bs login, mohon pastiin km sdh mencoba login dgn nomor tlp yg terdaftar dan aktif, atau km jga bsa login dgn username&password akun kmu yg sesuai ya kak. klo kmu ada pertanyaan lain kmu bisa hubungi livechat/ melalui DM sosmed resmi Shopee. staysafe 🙏^HQ",2023-09-15 03:16:07,3.06.14
85d4899f-e44a-4b32-b8d6-16785393cd46,William Evander Sipayung,https://play-lh.googleusercontent.com/a/ACg8ocItnb8diP6CIiPDMzbv63QIK84s0Wg1_mPLxATHUlhR=mo,Aplikasi yg bagus cocok di pakai buat orang yg malas gerak dan juga banyak dikonnya download biar gak ketinggalan diskon menarik lain nya,5,0,3.10.06,2023-10-01 10:04:06,"Hi kak, mimin ikut senang apabila Shopee memberikan kemudahan buat kakak berbelanja. Moga Shopee bisa selaluu bikin kakak nyaman untuk bertransaksi online yaa. Pantengin trs aplikasi dan sosmed resmi Shopee ya kak, biar ga ketinggalan promo serunyaa. Have a good day ^QH",2023-10-01 12:46:10,3.10.06
473bd560-2a9a-46d9-8f51-edeaeb2fa53f,Sumber Rejeki,https://play-lh.googleusercontent.com/a-/ALV-UjXjKJHux2IJvu310JMef0NUpqzJcJnXopKb10Gt9mFToA,"Untuk sekarang performa shope nurun,mulai dari apk nya yang jadi berat,terus pelayan dari sebagian toko lambat,dan pengiriman untuk jasa kirim jadi lama banget",1,6,3.08.12,2023-09-17 13:40:36,,,3.08.12
647b011a-b12d-4ddb-b494-ace17d6e13e9,Deny SAputra,https://play-lh.googleusercontent.com/a/ACg8ocIwrJwhKTP4Ui4306iQdwQ4lxaLaOt5qL91dHT0dk_5=mo,"Kecewa banget ,, beli cod tidak sesuai ternyata mau di kembalikan di persulit banget dengan upload bukti yang panjang banget padahal sudah ada video dan foto bukti sebelumnya ,, kecewa polll intinya",1,0,3.08.12,2023-09-30 14:23:16,"Hi kak, maaf udah buat ga nyaman terkait kendala pesanan. Agar dapat aku bantu boleh infoin username dan no pesanan ke Live Chat atau DM ke Social Media kita @Shopee_id / @Shopeecare ya terimakasih 🙏^SU",2023-09-30 15:46:59,3.08.12
8ef72bc6-db0e-4668-a1c7-2f458141579c,zhulva,https://play-lh.googleusercontent.com/a-/ALV-UjWqx1dIEMAq1OXifoXLoyO1dYZJ5g-AzIQ92a6LZVMD0io,"Udah biaya layanan mahal bgt bisa sampe 20rb ongkirpun ttp mahal pdhl udh pake gratis ongkir, tempat tujuannya jg di jawa bukan yg luar pulau jawa bukanya tambah murah malah tambah mahal ongkirnya.",1,1,3.08.12,2023-09-23 06:06:58,"Hi Ka, maaf bt km kendalamu. biaya lyn utk mengembangkan teknologi Shopee agr dpt melayani lbh baik. utk ongkir yg mahal tergantung dr jarak penjual dan pembeli, berat produk dan jasa kirim ya Kak. Kalo ada pertanyaan terkait Shopee bisa hubungin mimin dgn kasih SS review ini ke Live Chat atau DM @Shopee_id atau @Shopeecare met siang 🙏^AV",2023-09-23 07:21:56,3.08.12
4866fe66-0f99-4d5b-b63c-5871fd6021ea,Muhammad tirta Alfarizki,https://play-lh.googleusercontent.com/a/ACg8ocIIgRAVHu-4ovPUHkWR5ROQuwLusPoZ17qtOL9AKF8=mo,"Klaim voucher pengguna pertama,baru mau belanja ,ngga bisa di co katanya terdapat aktifitas mencurigakan ,maksud nya apa coba aneh ,padahal hp baru juga baru bikin akun sope udah dibikin kecewa ,mending belanja di Tokopedia",1,1,3.08.12,2023-09-24 13:46:09,,,3.08.12
7884df1f-cba0-4306-b7f5-775e22034ac9,Uprap Ning,https://play-lh.googleusercontent.com/a/ACg8ocJHCuhQcSxnZBiBoGFYz4BnV1B06c_epC2DswIRCCnF=mo,"Kenapa sekarang shopee video koinya kok sedikit, tidak seimbang dengan penggunaan data, tolong dikembalikan seperti semula,...",4,1,3.09.20,2023-10-02 11:31:47,"Hai kak, mohon maaf terkait kendala saat kamu akses aplikasi Shopee. Pastiin aplikasi Shopee kakak dalam versi terbaru dan jaringan internet kakak stabil. Boleh coba log out dan log in kembali, clear cache aplikasi Shopee, dan coba berkala 1x24 jam. Kalo masih terkendala, km bisa menghubungi mimin melalui Live Chat ya. Sehat selalu 🙏 ^ZG",2023-03-07 06:27:45,3.09.20
bbf6f6a5-7f30-47bb-b70d-da31a2a32bbc,Qi29shop,https://play-lh.googleusercontent.com/a/ACg8ocIWnbD8M_uSU9YFhZZ0vNPV1CoiP8VfMcBUmnoBOb_H=mo,"Kok game shopee tanam udh mulai scam sih. Saya udh brp kali nanem voucher tp setelah panen malah gak bs digunakan vcnya. Tulisannya kamu telah mencapai batas maksimum penggunaan voucher ini. Seharusnya hal itu diinfo saat kita msh memilih hadiah, bukan saat udh cape2 main dan panen yg butuh waktu berminggu minggu tp hadiahnya ternyata zonk ga bs dipake. Ga jelas jg snknya yg dimksud melebihi itu gmn/ brp kali ga diinfo sama sekali. Curang itu namanya.",1,1,3.08.12,2023-09-16 22:59:13,,,3.08.12
7ed5f488-dd9c-4f04-a323-0721dc9a01c3,Atika Yulia sari,https://play-lh.googleusercontent.com/a/ACg8ocLckAFzzORNE15X_hezxQ84Cu36EieWq77nh-FLLDBa=mo,"Saya berlangganan di shopee itu dr awal looh, masa sekarang kok jadi begini sih mengecewakan bgt... mau liat live gak bisa, chat cs gak bisa, tf dll gak bisaaaa selalu download tp gak ada yg didownload2 🤬 udh diikutin cara2 nya tp tetep baeee begitu teruuusss !! Sudah banyak yg komoplein kenapa gak diperbaiki sistemnya?? Kenapa jawabannya selalu chace login logout terus pdhal gak mempan atau gak ngaruh..",1,7,3.08.12,2023-09-07 21:49:56,,,3.08.12
314f906d-e034-4273-8184-e33592a320ca,suko sari,https://play-lh.googleusercontent.com/a/ACg8ocK8QDulYdadWTuHJamaNXHm6Her_CDj4ODt6tcY9w7C=mo,jasa kirim SPX EXPRESS tolong dihapus aja. karena tidak ada jasa pick up dan lokasinya sangat jauh. jika pesanan dibatalkan maka kita sebagai seller akan kena phenalty. sungguh semakin mengecewakan,2,0,3.09.10,2023-09-26 10:32:28,Hi kak maaf ya buat km ga nyaman terkait jasa kirim SPX. apabila km tdk berkenan km bisa menonaktifkan jasa kirim SPX dengan catatan km sdh tidak mengikuti promo ya kak. Utk dibantu pengecekan bs hubungi mimin di Live Chat / DM sosmed resmi Shopee ya. Met malem🙏 ^DD,2023-09-26 11:12:19,3.09.10
daf1d9d3-1d18-4a86-8e7a-2693fba72af5,Nessa Susilo,https://play-lh.googleusercontent.com/a-/ALV-UjVVkhQYasLE7MuWNGYL0v2pJJWVT17PUgWqkuMbRGNC5Xni,"Tidak jelas, selalu keluar sendiri dan selalu perbaikan halaman, tolong diperbaiki. Ini sangat-sangat membuat tidak nyaman jadi malas membuka aplikasi shopee",5,2,3.09.10,2023-09-21 14:54:56,"Hi kak, mohon maaf untuk kendalanya. mimin saranin pastikan apk versi terbaru, jaringan stabil, lakukan clear cache, login dan logout kembali dan km bisa coba berkala dlm 1x24 jam kedepan ya kak. Mohon hubungi kami dengan memberikan screenshot review ini melalui Live Chat atau DM ke Media Sosial @Shopee_id / @Shopeecare ya. sehat selalu🙏^KN",2023-09-21 14:50:35,3.09.10
16e3383e-4a87-48b5-a3e1-b5b17fb258fe,Rizky Avicenna ulya,https://play-lh.googleusercontent.com/a-/ALV-UjWNqbeezo5UML4xzUfqWZ3t2zfgPzykbiEzIMxTjwp-oQ,"Padahal jaringan lancar masa setiap bermasalah harus mode pesawat dulu baru muncul gambar tapi itu hanya sebentar, nanti juga akan berulang seperti itu harus mode pesawat dulu baru lancar. Payah semakin update kok jadi gini mending versi lama stabil. Gimana nih tim yg untuk cek aplikasi payah. Kecewa benar dah",1,1599,3.04.20,2023-07-08 22:10:55,"Hai ka maaf ya buat kamu gak nyaman terkait kendalanya, aku saranin kakak bisa melakukan clear cache diaplikasi Shopee, coba logout lalu login kembali & bisa coba berkala. apabila masih berkendala Mohon hubungi kami dengan memberikan screenshot review ini melalui Live Chat atau DM ke Social Media kita @Shopee_id / @Shopeecare ya terimakasih 🙏^DE",2023-07-09 01:08:21,3.04.20
b7129e0c-0461-4047-9ed8-b7c1f609c82d,Tubagus Rayhan,https://play-lh.googleusercontent.com/a-/ALV-UjUF8hsafHCXze5sqcuXHjtjq05lXMEAtCiweY36-q4fqBw,Woiii bangggg ini error apa gimana iniii?? Gw udah coba berkali-kali buat pesen tapi ga bisaaaaaaaa Tolong lahh di perbaikiiii Gw mau pesen barang ga bisa² Pliss lahh perbaiki Shopee nyaaa!!!!!!!,1,1,3.09.10,2023-09-19 10:50:27,,,3.09.10
bebb0916-a700-4598-8486-24663b15a8f1,Fikry Hattake,https://play-lh.googleusercontent.com/a/ACg8ocJ84pTuj7Od3CUEI5xZcBQ6JiygZcYBGNlyV30kQo0-=mo,"Ada fitur ganti akun supaya bisa login lbih dri 1 akun, tp ternyata jebakan malah akun nya kena penalty dibilang melakukan kecurangan jd ga bisa belanja. Buat apa ada fitur ganti akun kalau dilarangan punya lbh dari 1 akun. Pekok",1,2,3.08.12,2023-09-22 13:18:28,"Hai kak, maaf ya sudah bkin kmu gak nyaman trkait akun di batasi. Mimin infoin ya kak hal tersebut bisa dikarenakan sistem mendeteksi adanya kejanggalan pada aktivitas akun kamu, pastikan kamu telah mematuhi Kebijakan Shopee. Agar bisa mimin bantu, infoin ke mimin username dan ss review ini ke mimin melalui DM IG @shopee_id yaw. stay safe 😊^DP",2023-09-22 14:38:45,3.08.12
898c523a-76e9-4473-becf-994cb69fca74,Ibnu maulana Zulkarnaen,https://play-lh.googleusercontent.com/a/ACg8ocIO_5pysqnuisF2Q5qE3aGAt1puJQAlWIXkEyAB1ie3=mo,Bagus banget barang nya saat cocok jadi untuk aplikasi ini aku kasi bintang full dan lebih bagus lagi kalok misalnya kamu ngasi aku diskon 0/persen di jamin aplikasi ini akan aku dukung dan apalagi lebih bagus kalok harga lampunya yang ingin ku belik 2.000k bukanya lebih bagus kan,5,2,3.08.12,2023-09-21 02:12:41,"Hi kak, thanks banget buat bintang 5 dan review nya. Makasih juga udah pake Shopee buat jadi aplikasi belanja online kakak. Moga bisa terus kasih pelayanan terbaik dan bikin kakak jadi makin suka 🥰 Kuy pantengin terus sosmed resmi Shopee dan aplikasinya biar selalu update info promo menarik Shopee Kak. Have a nice day😊 ^VW",2023-09-21 03:10:27,3.08.12
574f2ecf-9ba0-40c5-a192-e5a6127f9a19,Adriansyah Maizar,https://play-lh.googleusercontent.com/a-/ALV-UjWEbJJuN2iOd74l9VNgwt3cF6IK66ric7aZ8aL-RkdEuX0,"Aplikasi belanja shopee emang bagus, banyak diskonnya dan gratis ongkir tapi ada satu hal yang membuat saya jengkel yaitu shopee video yang berisi konten yang tidak sesuai seperti ada unsur dewasa yang dimana tidak semua penggunanya berumur lebih dari 18 tahun. Itu aja saran saya tolong lebih dikondisikan yang ini..",3,2,3.08.12,2023-09-10 02:47:24,"Hi kak Adriansyah Maizar, mohon maaf udah bikin gak nyaman dan makasih buat feedbacknya. Shopee selalu mendengarkan keluhan kamu dan kami akan selalu berupaya memberikan pelayanan terbaik. Mohon hubungi kami dgn memberikan screenshot review ini melalui Live Chat atau DM ke Sosmed kita @Shopee_id / @Shopeecare ya. Sehat selalu 🙏 ^JH",2023-09-10 03:45:52,3.08.12
0b36a424-e4f0-4da8-9677-35a9c8b31226,Ibnu Sopingi Al Njasemy,https://play-lh.googleusercontent.com/a-/ALV-UjW1YYVvvY1OSGu6EROLlDYnjq3HRrT9BeOtppDevlpNnw,"Lemot banget, padahal cache sudah di hapus. Jaringan juga sudah stabil, update juga terbaru. Kurang puas sekali.",1,0,3.08.12,2023-09-26 02:50:01,Hi kak makasih ya untuk feedbacknya dan terkait applikasi lemot disini mimin saranin untuk bisa lakuin clear cache pada apps kamu dan pastikan jaringan stabil serta update dengan versi terbaru ya kak. Terima kasih stay safe 🙏^LS,2023-09-13 05:30:19,3.08.12
7e3a9e1e-4269-4e05-9ceb-e4257a1557eb,Salmatus Solikah,https://play-lh.googleusercontent.com/a/ACg8ocKzXB7l29P6CExEV080QYR-VMqu-VhGsm-jelb2TLwb=mo,"Ini aplikasi ya bagus banget aku pesan barang seharis ya sampai tgl 22 tapi tgl 15 sudah sampai ini paket ya sampai ya cepet banget aku jadi suka belanja di sopi makasih yang sudah buat aplikasiya aku kasih bintang 5 soalnya aplikasi ya bagus banget,♥️♥️♥️♥️",5,0,3.08.12,2023-09-26 07:04:09,,,3.08.12
17fc3ebd-0997-48c7-96d6-5349b5da4b1c,Hesty Yusniarti,https://play-lh.googleusercontent.com/a/ACg8ocKjXlV6bMDglNO7nIKhUuoXSmsZPS8Xx2EHgLT3m_ZH=mo,"Saya sudah bayar Spaylater & Shoppe Pinjam dari bulan April, pembayaran full,, tapi sampai sekarang bulan September blm juga kembali normal,, dan masih banyak DC yg wa sampai mengancam dll,, saya tanya callcenter Shopee tanggapan nya hanya menunggu,,, Sampai kapan saya menunggu????? Sedangkan semua sudah full d bayar, tapi tetap ada tagihan, Parah!!!!!",1,2,3.08.12,2023-09-14 05:19:38,"Hi Ka, maaf buat km gk nyaman udh bayartagihan namun masih ditagihkan. buat mimin bantu cek lebih lanjut bisa hubungin mimin dgn memberikan SS review ini, username dan detail kendala km ke Live Chat atau DM ke Social Media kita @Shopee_id / @Shopeecare met siang 🙏^AV",2023-09-14 06:37:11,3.08.12
fbf0591e-547e-4451-9651-6985a7c102be,Vinka Aqilah,https://play-lh.googleusercontent.com/a-/ALV-UjUalDqMULknmjn16pP0xuOm56M4UZ4V99iaFC6HG7N_wjY,"Lemoottnyaaaaa sekarang aplikasi ini,udah di upgrade, sinyal oke, hp oke... Cod pake biaya penanganan dan biaya2 lainya.. Semoga kedepannya lebih lebih lebih meringankan lg untuk biaya2 lain itu. 🙏😌",1,3,3.08.12,2023-09-14 14:12:37,"Halo kak, maaf yah udh buat kamu kurang nyaman 🙏 Aku saranin kamu coba update versi aplikasi Shopee terbaru, log out & log in, clear cache dan pastiin internet kamu stabil atau coba sambungin ke WIFI ya kak. kalo ada kendala lainnya boleh colek aku di sosmed shopee yang bercentang biru, semoga infonya bisa membantu:) ^WZ",2023-09-14 15:22:31,3.08.12
b60699d3-a650-4ea1-83c2-71c00c7e61b1,Hanabi gem,https://play-lh.googleusercontent.com/a-/ALV-UjUHjfoDSqgyAyhFMCnB6cG7-p5Kq8-YYqpGtyVuJyQMKg,"Tolong donk kak pembayaran untuk dana di tambahin disini ka, supaya lebih mudah kak, tambah kan pembayaran lewat DANA kak,, pasti sangat mudah ,, soalnya orang orang banyak menggunakan DANA,, semoga developer nya mendengar kan customer kami, terimakasih 🙏",5,1,3.09.20,2023-09-25 16:49:20,"Hai kak, thanks ya feedbacknya. Buat masukan dari Kakak, mimin tampung dulu yah. Semoga Shopee bisa terus tingkatin fitur pembayaran biar bisa kasih kenyamanan untuk semua pengguna & Kakak makin setia juga sama Shopee. Klu ada kndla trkait Shopee, Yuk infoin dtailnya dg kirim SS rview ini ke Live Chat atau DM @Shopee_id/@Shopeecare. Stay safe 🙏^LF",2023-09-25 17:26:09,3.09.20
b0817379-72b2-40b3-890d-18e5e550e3f0,Siti Nuriah,https://play-lh.googleusercontent.com/a/ACg8ocLvi0aWnWpfb-jKzYAuN3WR8MHdE0cpeYnQ__ABsKeh=mo,"Hallo min maaf sebelumnya Kok sekarang Shopee jadi eror yah kok pas teken yg buat notifikasi feature available kok gitu yah .... Jadi tolong di perbaiki yah saya mohon, jujur saya dah lama pakai shopee itu dan udah nyaman eh malah kek gini ...",1,3,3.08.12,2023-09-15 11:13:52,,,3.08.12
7f2345a1-2253-4c9b-b4b8-11f951747497,Pandan Wangi,https://play-lh.googleusercontent.com/a-/ALV-UjUSHFdC8G_8ow48-Cg6Fsk5ix3dCbJRuEz2qWFXeQ0L7JU,"Untuk saat ini ,bagi saya belanja online di shopee cukup bagus dan menarik. Mesikup saya belum lama menggunakannya. Mudah_mudahan kedepannya semakin baik. Terimakasih Shopee",5,0,3.09.10,2023-09-24 14:47:18,"Hii kak, makasih ya buat review bintang 5 nya, yuk cek aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala pertanyaan lainnya bisa dm twitter ShopeeID. Sehat Selalu🙏^RN",2023-09-24 15:51:14,3.09.10
98f02dc5-d390-4784-a1d6-5fa3bbaef76b,Aditya Frediansyah,https://play-lh.googleusercontent.com/a-/ALV-UjUev5oQYCywdz12bX97r02P2la2pFGrJYVo3LgHmKg8zIY,"Saya ingin menyampaikan keluhan saya di aplikasi Shopee ini Bahwa aplikasi Shopee ini saya tidak bisa menambahkan alamat rumah saya, mau lihat keamanan akun saya tidak bisa pokoknya hampir semua itu tidak bisa dibuka, kecuali untuk pencarian barang itu bisa dipakai untuk mencari barang. Padahal handphone saya itu sudah versi android 13, ram 8 GB, penyimpanan besar di atas 100 GB. Tetapi masih tidak bisa. Tolong, pihak aplikasi Shopeenya diperbaiki ini aplikasi nya ya🙏 Itu saja, terima kasih 🙏",1,7,3.08.12,2023-09-08 11:21:33,,,3.08.12
c2d6626e-ba25-4eb8-b0e6-3b62ba029e20,ach falul,https://play-lh.googleusercontent.com/a-/ALV-UjWRS20oZdOnrjcGXU5EWU8yDgM_rd5turhh8lI9_Ug-cq0,"Sangat membantu dalam belanja online,hanya sekarang tidak seperti dulu,banyak barang abal² dijual dan Shopie diam saja tidak ada penyortiran lapak,sekarang klau mau belanja jadi ragu takut tidak sesuai barang yang di pesan..🙏🙏🙏",5,2,3.09.10,2023-09-21 05:29:26,"Hi kak maaf buat resah terkait ingin laporkan akun penjual
mimin infokan km bisa gunain fitur laporkan pengguna:
Pilih chat dg Pengguna yang ingin dilaporkan > Pilih icon titik tiga, pilih Laporkan Pengguna ini

Stlh isi laporan, mohon tunggu 2hari kerja, tim akan lakukan pengecekan lanjut. Klo ada kndala bisa DM IG @Shopee_ID ya. Stayfit😊 ^ID",2023-09-21 06:12:30,3.09.10
